Date,Average Voltage (V),sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10,sensor 11,sensor 12,sensor 13,sensor 14,sensor 15,sensor 16,sensor 17,sensor 18,sensor 19,sensor 20,sensor 21,sensor 22,sensor 23,sensor 24,sensor 25,sensor 26,sensor 27,sensor 28,sensor 29,sensor 30,sensor 31,sensor 32,sensor 33,sensor 34,sensor 35,sensor 36,sensor 37,sensor 38,sensor 39,sensor 40,sensor 41,sensor 42,sensor 43,sensor 44,sensor 45,sensor 46,sensor 47,sensor 48,sensor 49,sensor 50,sensor 51,sensor 52,sensor 53,sensor 54,sensor 55,sensor 56,sensor 57,sensor 58,sensor 59,sensor 60,sensor 61,sensor 62,sensor 63,sensor 64,sensor 65,sensor 66,sensor 67,sensor 68,sensor 69,sensor 70,sensor 71,sensor 72,sensor 73,sensor 74,sensor 75,sensor 76,sensor 77,sensor 78,sensor 79,sensor 80,sensor 81,sensor 82,sensor 83,sensor 84,sensor 85,sensor 86,sensor 87,sensor 88,sensor 89,sensor 90,sensor 91,sensor 92
2025-08-07,123.31212,125.80931,122.32578,123.83021,123.68834,124.97830,124.39926,123.24694,121.40392,125.50985,123.57962,122.87059,124.33946,121.28733,123.33303,125.80828,124.12346,122.59759,123.47473,125.10064,125.29605,122.47644,123.69270,122.81597,124.34652,124.31198,123.60853,123.43952,123.46234,122.95892,122.22292,124.24168,119.81783,121.06915,122.98362,124.78169,122.32795,121.03602,122.37980,123.53618,125.36727,125.35949,123.06072,124.49567,123.60650,122.42737,123.61618,122.27385,121.73733,121.78767,122.70778,124.99510,123.00141,123.08854,124.09553,122.61264,121.40948,122.74706,122.03431,123.16166,123.60934,123.16557,123.04853,126.61636,120.52398,123.04300,121.85103,123.03932,122.32531,125.46036,123.43373,122.84525,123.89407,126.37836,123.95115,128.20902,124.26543,120.96646,123.45804,123.75481,122.09384,122.50592,123.03145,122.67940,120.30809,123.37697,124.27794,123.06640,123.40641,124.47582,121.46371,120.80263,123.28824
2025-08-08,123.30017,125.76727,122.29051,123.88890,123.64257,124.98884,124.38410,122.98725,121.17014,125.56103,123.56322,122.82330,124.32281,121.23325,123.31311,125.79839,124.19060,122.36318,123.46004,125.10211,125.26105,122.53455,123.66844,122.78079,124.35675,124.30089,123.61281,123.40252,123.41938,123.02639,122.19268,124.21535,119.77169,121.05474,122.94182,124.74188,122.31636,120.99060,122.32715,123.48374,125.36963,125.33404,123.00396,124.44774,123.57015,122.37930,123.59139,122.23469,121.69815,121.71785,122.66566,124.96258,122.97068,123.05042,124.05493,122.62389,121.34117,122.72891,121.97408,123.12912,123.64223,123.24112,123.06628,126.70000,120.57919,123.08444,121.90430,123.09019,122.35696,125.47217,123.48636,122.84479,123.99570,126.39443,123.93340,128.31391,124.22548,121.00177,123.52819,123.81717,122.10179,122.52580,123.09550,122.74819,120.26407,123.34073,124.35098,123.12087,123.42997,124.43586,121.44707,120.78440,123.19148
2025-08-09,123.27104,125.70153,122.27136,123.84160,123.60054,124.99105,124.40386,122.78816,120.98842,125.56823,123.55365,122.76000,124.29841,121.18767,123.25079,125.82691,124.09953,122.18672,123.42785,125.13353,125.18109,122.54208,123.67906,122.77941,124.35929,124.23409,123.63980,123.38732,123.38027,122.99710,122.15627,124.17973,119.71956,121.00639,122.89406,124.68365,122.31272,120.94019,122.28740,123.43081,125.36651,125.29089,122.96057,124.42740,123.55323,122.32379,123.55867,122.17176,121.67830,121.65478,122.62021,124.92841,122.93923,122.94568,124.01285,122.65801,121.16147,122.66394,121.90503,123.08306,123.60786,123.24753,123.07475,126.71177,120.56327,123.11082,121.93710,123.10293,122.37090,125.53940,123.45344,122.82764,123.86414,126.41991,123.93371,128.36260,124.15988,120.99805,123.54822,123.83763,122.11708,122.54623,123.06993,122.77693,120.24942,123.33837,124.32587,123.11509,123.41243,124.41121,121.35412,120.65560,123.31583
2025-08-10,123.41833,125.83938,122.42215,124.05202,123.75891,125.20872,124.50894,122.66033,120.89735,125.73953,123.70942,122.90342,124.47844,121.27697,123.38564,126.07351,124.36072,122.04014,123.60279,125.32684,125.38155,122.80486,123.82796,122.95711,124.50492,124.39874,123.82254,123.57507,123.57482,123.31506,122.17282,124.27674,119.83094,121.05121,123.01084,124.77800,122.43506,120.97826,122.42038,123.46725,125.46650,125.37726,123.00059,124.54360,123.68401,122.35178,123.72340,122.22972,121.75987,121.72514,122.70197,125.05584,123.07172,123.03988,124.14293,122.84912,121.40024,122.81680,121.97869,123.16365,123.80913,123.44897,123.31089,127.02412,120.81542,123.37419,122.25293,123.39160,122.60713,125.71132,123.70205,122.96068,123.97704,126.61718,124.02672,128.64398,124.33346,121.25332,123.79990,123.99082,122.25561,122.74130,123.21821,123.06871,120.34586,123.45879,124.45078,123.31501,123.59454,124.53714,121.55953,120.74656,123.22517
2025-08-11,122.97546,125.28615,121.99138,123.50477,123.30029,124.80243,124.09802,122.25630,120.44681,125.28958,123.28923,122.43644,123.94704,120.85824,122.93662,125.63111,123.67331,121.73227,123.15097,124.89607,124.81843,122.24755,123.39323,122.51963,124.06250,123.84230,123.43348,123.08266,123.05415,122.79537,121.73550,123.82351,119.40836,120.59606,122.55847,124.32041,122.06208,120.51784,121.99365,123.01152,125.09877,124.95351,122.57312,124.13180,123.25065,121.92141,123.25875,121.73127,121.36649,121.28695,122.23782,124.64784,122.70544,122.52469,123.69971,122.46812,120.84737,122.46466,121.55721,122.76103,123.34786,122.99484,122.88505,126.60547,120.32415,122.91205,121.79995,122.94358,122.16105,125.44796,123.19586,122.65528,123.47767,126.18044,123.72541,128.28392,123.82293,120.78837,123.33099,123.53283,121.94667,122.30476,122.80965,122.63858,119.99580,123.14067,123.92954,122.92385,123.15036,124.19790,121.02873,120.25108,122.72109
2025-08-12,122.60892,124.92329,121.63301,123.06950,122.95311,124.45906,123.77933,121.76946,119.95149,124.98512,122.90741,122.05969,123.58754,120.49197,122.54358,125.26784,123.25432,121.26802,122.84825,124.52754,124.47750,121.87673,123.05071,122.14174,123.69562,123.50276,123.11635,122.73591,122.71258,122.37067,121.34974,123.42276,119.03219,120.23861,122.15045,123.92412,121.67230,120.13467,121.56583,122.61194,124.71203,124.54211,122.18376,123.69704,122.90081,121.51251,122.87527,121.31679,120.94788,120.90915,121.84487,124.26931,122.31789,122.13384,123.29320,122.04007,120.50998,122.12120,121.17428,122.42246,122.93322,122.66013,122.55749,126.28818,120.01563,122.56930,121.47959,122.63605,121.83249,125.09133,122.88621,122.31611,123.16686,125.82909,123.36325,127.88484,123.42972,120.46016,122.97518,123.21156,121.60101,121.95977,122.45772,122.29773,119.65825,122.80330,123.59032,122.59886,122.79720,123.84618,120.66811,119.89197,122.47720
2025-08-13,122.57808,124.99539,121.57552,123.09070,122.93470,124.48840,123.78710,121.60067,119.79319,125.01370,122.89087,121.96424,123.55755,120.43229,122.48892,125.19251,123.18955,121.14047,122.81566,124.49554,124.45406,121.86688,123.00254,122.09385,123.68572,123.50568,123.09642,122.69078,122.65739,122.29099,121.33076,123.37796,118.99317,120.19785,122.08772,123.88324,121.62923,120.08186,121.51024,122.60833,124.73403,124.55313,122.17472,123.65372,122.88816,121.51421,122.86396,121.31507,120.89629,120.88946,121.84379,124.26312,122.28324,122.10396,123.25046,122.02186,120.45059,122.07424,121.13903,122.39574,122.92771,122.61446,122.49688,126.25721,119.96089,122.50766,121.48550,122.57253,121.79041,125.06438,122.86000,122.29526,123.20691,125.79183,123.31247,127.87538,123.39033,120.39012,122.93284,123.19717,121.50963,121.94730,122.44950,122.25635,119.59242,122.73027,123.60279,122.56428,122.77837,123.76636,120.69564,119.94756,122.62273
2025-08-14,122.52517,124.79914,121.53804,122.93130,122.82800,124.41784,123.75818,121.62280,119.77080,124.88962,122.82774,121.89201,123.41524,120.41081,122.40330,125.14919,122.94229,121.23913,122.72048,124.44097,124.22423,121.79166,122.93640,122.02687,123.61463,123.33656,123.04495,122.57605,122.55285,122.08503,121.34063,123.34674,118.93978,120.14686,122.02639,123.81181,121.64053,120.03372,121.48745,122.60645,124.75431,124.55487,122.16849,123.63405,122.85283,121.52656,122.80522,121.29391,120.93654,120.87195,121.80338,124.24001,122.27554,121.98590,123.20749,122.01646,120.22241,122.02948,121.08075,122.45150,122.90939,122.52394,122.43095,126.12016,119.81278,122.42971,121.38290,122.48486,121.71674,125.22232,122.70481,122.38148,123.10402,125.76308,123.44734,127.92762,123.27117,120.26932,122.83076,123.15249,121.58545,121.91564,122.42925,122.14940,119.62938,122.83017,123.54442,122.51835,122.72283,123.76870,120.55176,119.84971,122.65702
2025-08-15,123.18000,125.67479,122.17705,123.43207,123.55557,125.17576,124.47892,122.03768,120.23560,125.73065,123.55074,122.64356,124.29494,121.06071,123.11944,125.94077,123.74231,121.55363,123.55803,125.16478,125.17788,122.57007,123.64646,122.76616,124.34601,124.19796,123.80115,123.39529,123.41696,122.68314,121.98321,124.11779,119.61153,120.83888,122.72328,124.52352,122.23320,120.71773,122.09861,123.23194,125.41517,125.18535,122.79034,124.28504,123.48042,122.12301,123.47030,121.97354,121.48697,121.51425,122.49164,124.91635,122.87841,122.70517,123.92402,122.61822,120.79618,122.68349,121.72592,123.04556,123.51775,123.11978,123.06371,126.75575,120.42717,123.07930,122.01808,123.12212,122.35292,125.74322,123.31829,122.88286,123.74858,126.40716,123.93419,128.39753,124.06815,120.81743,123.47537,123.75950,122.05138,122.53266,122.98564,122.81987,120.07663,123.37734,124.21154,123.08869,123.32331,124.29278,121.13498,120.38305,123.54995
2025-08-16,123.59261,126.59586,122.69104,123.39469,124.23783,125.80348,125.02413,122.48289,120.66641,126.23466,124.15449,123.36711,125.09652,121.79308,123.91425,126.35845,124.07142,121.65001,124.10128,125.50958,126.24788,123.08959,124.14499,123.33495,124.76860,124.80730,124.41031,124.15733,124.21127,122.65090,122.57466,125.01620,120.51597,121.41752,123.49907,125.25814,122.64391,121.47508,122.77432,123.86808,126.02854,125.71127,123.43487,125.00652,123.92293,122.74132,124.20067,122.87713,121.93689,122.28066,123.33471,125.63182,123.59067,123.39108,124.72639,123.05627,120.95192,123.28892,122.39947,123.19367,123.49548,123.11835,123.21887,126.80083,120.49798,123.14160,121.90284,123.05953,122.48872,125.82881,123.12058,122.86812,123.67726,126.37105,123.97519,128.15203,124.83684,120.69947,123.40163,123.65536,121.85373,122.60931,122.87989,122.90576,120.14798,123.56673,124.34268,123.15223,123.45886,124.50082,121.28463,120.64482,125.15088
2025-08-17,123.55300,126.31632,122.55876,123.37641,123.94636,125.51589,124.81498,122.58301,120.66990,126.00095,123.99925,123.10428,124.78909,121.74575,123.81785,126.14153,124.08219,121.84593,123.90656,125.29092,125.96539,122.55922,123.90158,123.09456,124.65501,124.58643,124.18917,123.89860,123.95063,122.65081,122.50441,124.87743,120.40875,121.26402,123.46408,125.19501,122.59233,121.43463,122.84653,123.92009,125.96807,125.60201,123.38928,124.99493,123.85227,122.72135,124.08549,122.88275,122.01854,122.28262,123.19746,125.67402,123.59123,123.32291,124.63566,122.96650,121.04728,123.13806,122.36091,123.32771,123.53419,123.27149,123.28652,126.80726,120.57726,123.18002,121.86060,123.11470,122.55264,126.16603,123.04652,123.10439,123.75888,126.46232,124.27815,128.43816,124.59553,120.74727,123.48269,123.74467,122.10413,122.79739,123.06483,123.01135,120.29066,123.73697,124.39069,123.23063,123.46136,124.58693,121.29081,120.60235,124.76839
2025-08-18,123.30546,125.90396,122.28380,123.13399,123.65221,125.34534,124.60082,122.34304,120.37313,125.76254,123.75908,122.78237,124.54744,121.50090,123.50646,125.95494,123.70230,121.69979,123.65770,125.11074,125.54000,121.63986,123.68400,122.85589,124.49378,124.32019,123.99170,123.63017,123.63506,122.37237,122.29048,124.63117,120.10334,120.96050,123.15483,124.92840,122.37133,121.15129,122.61424,123.70830,125.81534,125.44871,123.18428,124.74261,123.67342,122.50321,123.81295,122.61958,121.81246,122.01190,122.89394,125.46455,123.38294,122.99005,124.33919,122.75750,120.71811,122.87972,122.09999,123.15871,123.29325,123.05146,123.06079,126.53476,120.33363,122.92647,121.56618,122.85684,122.30671,126.14333,122.78053,123.01563,123.56025,126.24528,124.23244,128.50882,124.25535,120.53785,123.26477,123.59503,121.99853,122.61543,122.96175,122.77941,120.12578,123.62476,124.11770,122.97536,123.18049,124.34489,120.90581,120.30047,124.09716
2025-08-19,123.24732,125.80834,122.22570,122.98841,123.55914,125.25464,124.57969,122.24068,120.29507,125.69375,123.72318,122.78419,124.45049,121.42743,123.41842,125.87754,123.65562,121.67030,123.58171,125.03580,125.46594,121.79050,123.57574,122.79447,124.42557,124.21814,123.93739,123.53385,123.55893,122.29109,122.20852,124.53778,120.01666,120.91521,123.05786,124.83424,122.28911,121.10656,122.51591,123.63452,125.70221,125.31803,123.08664,124.59814,123.57333,122.41795,123.71168,122.47497,121.73838,121.96380,122.77257,125.36800,123.27765,122.89882,124.26039,122.67246,120.69044,122.80867,122.02856,123.18249,123.33921,123.07071,123.04053,126.51079,120.23869,122.88178,121.44445,122.81742,122.27398,126.14671,122.72341,123.07599,123.51832,126.25248,124.21308,128.45092,124.16504,120.46242,123.18707,123.56575,122.01811,122.60029,122.92218,122.74384,120.10652,123.60892,124.08988,122.93701,123.15399,124.33848,120.85919,120.30784,124.16526
2025-08-20,123.25142,125.84873,122.21986,123.02865,123.53082,125.28485,124.58734,122.15048,120.24136,125.75325,123.79305,122.78262,124.47195,121.44494,123.46187,125.96861,123.71036,121.62153,123.58034,125.08022,125.50638,121.99143,123.58656,122.79999,124.49253,124.25143,123.96173,123.51438,123.53890,122.32836,122.21582,124.54924,120.03048,120.83982,123.06217,124.86053,122.24023,121.12749,122.51949,123.69591,125.74370,125.33877,123.07763,124.57086,123.56180,122.41267,123.75200,122.43140,121.70995,121.97302,122.80849,125.39187,123.30030,122.95348,124.30736,122.79642,120.74275,122.74841,122.04391,123.19482,123.31027,123.09055,123.03620,126.49361,120.18035,122.81892,121.43948,122.77509,122.29931,126.22215,122.70897,123.10878,123.53811,126.21988,124.27549,128.67196,124.23120,120.47220,123.18109,123.58837,122.04879,122.61658,122.95448,122.73544,120.11140,123.63141,124.08445,122.93432,123.13787,124.33861,120.77363,120.25894,123.30682
2025-08-21,123.26885,125.85052,122.22197,123.06502,123.55097,125.38820,124.65694,122.08002,120.17604,125.80964,123.82604,122.74558,124.50932,121.44964,123.40729,126.02737,123.63043,121.59835,123.62656,125.16953,125.44749,122.03104,123.65009,122.84884,124.59926,124.31363,124.05289,123.53958,123.57529,122.32295,122.26191,124.55281,120.01378,120.76920,122.99296,124.85134,122.25839,121.12917,122.47382,123.70830,125.77816,125.38595,123.11568,124.57761,123.59583,122.43632,123.76762,122.42259,121.72393,121.96855,122.81066,125.38436,123.28245,122.88811,124.25380,122.81674,120.60694,122.75409,122.03653,123.22172,123.35022,123.14777,123.06579,126.52593,120.25087,122.84883,121.49751,122.81564,122.34261,126.31828,122.74596,123.17075,123.62043,126.26250,124.34130,128.78964,124.17619,120.51497,123.19609,123.65374,122.07715,122.64787,123.01523,122.76990,120.12451,123.66142,124.09219,122.97375,123.18101,124.37431,120.75213,120.23327,123.18941
2025-08-22,123.13506,125.51645,122.04646,123.02528,123.35296,125.20783,124.51596,122.01967,120.09829,125.66443,123.61337,122.51010,124.19472,121.33908,123.11837,125.76327,123.31486,121.60263,123.34816,124.96556,124.96405,121.86778,123.48091,122.64876,124.42695,124.05969,123.88667,123.24925,123.29560,122.17453,122.13181,124.28094,119.74807,120.61174,122.68977,124.64292,122.17128,121.03565,122.32755,123.63028,125.60259,125.23279,122.99659,124.41225,123.44223,122.32291,123.56810,122.30448,121.66899,121.82732,122.61201,125.24727,123.13766,122.66130,124.04067,122.65741,120.43171,122.62420,121.82823,123.08375,123.26170,123.07587,122.94901,126.41768,120.18512,122.77771,121.45980,122.75174,122.26215,126.33269,122.69698,123.11831,123.58045,126.12181,124.28558,128.78344,123.79398,120.45110,123.18023,123.58835,122.06858,122.57984,122.95765,122.70582,120.05366,123.58350,124.07227,122.91113,123.13474,124.37287,120.70069,120.26498,123.69866
2025-08-23,123.15796,125.48336,122.01076,122.94161,123.29875,125.19657,124.54052,121.94791,120.02082,125.74879,123.66702,122.54817,124.25767,121.32965,123.18587,125.86886,123.45492,121.54467,123.52361,125.08261,125.02388,121.93606,123.55929,122.68161,124.49225,124.13446,123.98362,123.32429,123.38606,122.23652,122.15914,124.34057,119.73707,120.70457,122.69795,124.68063,122.19225,121.05959,122.28545,123.61871,125.58771,125.19363,122.95285,124.35780,123.39467,122.26392,123.49814,122.23130,121.58150,121.74513,122.55368,125.21651,123.07996,122.64741,124.02101,122.68548,120.43190,122.63008,121.82188,123.14031,123.32106,123.15078,123.03025,126.50771,120.26460,122.87356,121.51613,122.82046,122.32777,126.39261,122.76231,123.15697,123.66651,126.18116,124.31818,128.85540,123.85083,120.50108,123.28557,123.67674,122.13650,122.66738,122.98021,122.72473,120.05617,123.62553,124.12629,122.92539,123.12727,124.39239,120.62750,120.25513,123.50673
2025-08-24,123.09879,125.34155,121.92324,122.79944,123.19583,125.11757,124.49208,121.88157,119.93952,125.67137,123.61790,122.47724,124.15338,121.28297,123.13475,125.81780,123.33164,121.54899,123.45985,125.05452,124.89452,121.82894,123.51923,122.61142,124.45056,124.02663,123.94154,123.21946,123.28291,122.16091,122.12331,124.29802,119.66748,120.68836,122.64678,124.62628,122.13830,121.00719,122.18742,123.57709,125.54212,125.13159,122.88606,124.26468,123.30161,122.18846,123.38873,122.12461,121.44165,121.64162,122.46006,125.13134,123.01065,122.56701,123.93421,122.65412,120.32191,122.58410,121.76501,123.14850,123.29707,123.13779,122.98632,126.48824,120.22171,122.78581,121.48347,122.76283,122.27285,126.43094,122.72175,123.16300,123.67571,126.17274,124.35191,128.90277,123.75988,120.44054,123.29318,123.68086,122.18686,122.63028,122.97231,122.69231,120.03556,123.63323,124.05735,122.88508,123.04252,124.35124,120.49230,120.17352,123.27640
2025-08-25,123.11287,125.35235,121.91982,122.75937,123.19957,125.13930,124.52013,121.81908,119.88999,125.70483,123.64401,122.49880,124.19307,121.30798,123.12863,125.86285,123.30376,121.51203,123.49731,125.09535,124.93057,121.83755,123.54517,122.63185,124.49137,124.06150,123.99493,123.22708,123.30699,122.14719,122.15945,124.32882,119.68295,120.71122,122.65413,124.63702,122.13651,121.03846,122.17267,123.60340,125.56840,125.13198,122.89654,124.25282,123.31032,122.19200,123.40447,122.13484,121.41641,121.64462,122.46857,125.13962,123.01301,122.59082,123.93866,122.67647,120.29537,122.59771,121.78887,123.19438,123.33479,123.18116,123.01254,126.52273,120.24961,122.79287,121.50375,122.77900,122.30338,126.47520,122.75663,123.19487,123.75306,126.21597,124.39590,128.95270,123.77663,120.44941,123.34157,123.74320,122.23064,122.66959,123.01720,122.73486,120.04481,123.65877,124.09062,122.92086,123.05047,124.33932,120.43783,120.07703,123.06937
2025-08-26,123.13246,125.36705,121.95788,122.74348,123.21490,125.19666,124.56475,121.74603,119.84857,125.75965,123.67953,122.53674,124.22655,121.30476,123.09129,125.92677,123.28751,121.45614,123.54167,125.13380,124.96067,121.88028,123.57816,122.67298,124.52191,124.11288,124.04317,123.26394,123.35578,122.10983,122.20535,124.32669,119.70720,120.69171,122.64018,124.64207,122.14514,121.06051,122.16819,123.60139,125.56309,125.10299,122.90621,124.23507,123.33111,122.20081,123.40815,122.04732,121.38678,121.62815,122.47046,125.11865,122.99437,122.58624,123.92703,122.70243,120.27463,122.58091,121.79760,123.24103,123.38793,123.23915,123.07565,126.56311,120.28635,122.83987,121.51312,122.82167,122.35167,126.53542,122.80187,123.26745,123.82845,126.28407,124.45213,129.01504,123.79205,120.48331,123.38288,123.80934,122.30711,122.73605,123.07895,122.80633,120.07088,123.70640,124.13873,122.95170,123.08569,124.35231,120.43023,120.12792,122.89332
